"Relative Time (Process)","StudyAbroadGPT-7B-continued - system/gpu.0.powerPercent","StudyAbroadGPT-7B-continued - system/gpu.0.powerPercent__MIN","StudyAbroadGPT-7B-continued - system/gpu.0.powerPercent__MAX","StudyAbroadGPT-7B-continued - system/gpu.1.powerPercent","StudyAbroadGPT-7B-continued - system/gpu.1.powerPercent__MIN","StudyAbroadGPT-7B-continued - system/gpu.1.powerPercent__MAX"
"5995.265582978","91.57571428571428","91.57571428571428","91.57571428571428","37.394285714285715","37.394285714285715","37.394285714285715"
"6005.265023539","97.18","97.18","97.18","37.394285714285715","37.394285714285715","37.394285714285715"
"6015.271016868","93.25000000000001","93.25000000000001","93.25000000000001","37.394285714285715","37.394285714285715","37.394285714285715"
"6025.275186198","103.94714285714286","103.94714285714286","103.94714285714286","37.394285714285715","37.394285714285715","37.394285714285715"
"6035.267221564","95.14714285714285","95.14714285714285","95.14714285714285","37.394285714285715","37.394285714285715","37.394285714285715"
"6045.276702736","97.18","97.18","97.18","37.394285714285715","37.394285714285715","37.394285714285715"
"6055.275606555","93.53","93.53","93.53","37.394285714285715","37.394285714285715","37.394285714285715"
"6065.265721934","102.13571428571429","102.13571428571429","102.13571428571429","37.394285714285715","37.394285714285715","37.394285714285715"
"6075.267693803","101.02142857142857","101.02142857142857","101.02142857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6085.271742501","99.27142857142857","99.27142857142857","99.27142857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6095.275981395","94.72857142857143","94.72857142857143","94.72857142857143","37.394285714285715","37.394285714285715","37.394285714285715"
"6105.274769634","73.78714285714287","73.78714285714287","73.78714285714287","37.394285714285715","37.394285714285715","37.394285714285715"
"6115.267056885","76.26285714285714","76.26285714285714","76.26285714285714","37.394285714285715","37.394285714285715","37.394285714285715"
"6125.268451437","98.99142857142856","98.99142857142856","98.99142857142856","37.394285714285715","37.394285714285715","37.394285714285715"
"6135.268369822","96.40285714285714","96.40285714285714","96.40285714285714","37.394285714285715","37.394285714285715","37.394285714285715"
"6145.267553346","91.15714285714286","91.15714285714286","91.15714285714286","37.394285714285715","37.394285714285715","37.394285714285715"
"6155.269519362","98.1557142857143","98.1557142857143","98.1557142857143","37.394285714285715","37.394285714285715","37.394285714285715"
"6165.277378796","91.43571428571427","91.43571428571427","91.43571428571427","37.394285714285715","37.394285714285715","37.394285714285715"
"6175.26903679","74.90857142857142","74.90857142857142","74.90857142857142","37.394285714285715","37.394285714285715","37.394285714285715"
"6185.265467123","99.96857142857142","99.96857142857142","99.96857142857142","37.394285714285715","37.394285714285715","37.394285714285715"
"6195.274305167","100.24714285714286","100.24714285714286","100.24714285714286","37.394285714285715","37.394285714285715","37.394285714285715"
"6205.268079926","108.13142857142857","108.13142857142857","108.13142857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6215.268737001","105.41428571428573","105.41428571428573","105.41428571428573","37.252857142857145","37.252857142857145","37.252857142857145"
"6225.2660367","100.32428571428571","100.32428571428571","100.32428571428571","37.394285714285715","37.394285714285715","37.394285714285715"
"6235.268565539","98.85285714285715","98.85285714285715","98.85285714285715","37.394285714285715","37.394285714285715","37.394285714285715"
"6245.26642663","94.78571428571428","94.78571428571428","94.78571428571428","37.394285714285715","37.394285714285715","37.394285714285715"
"6255.267623485","98.35571428571428","98.35571428571428","98.35571428571428","37.394285714285715","37.394285714285715","37.394285714285715"
"6265.267818046","102.55428571428571","102.55428571428571","102.55428571428571","37.394285714285715","37.394285714285715","37.394285714285715"
"6275.26917742","102.06","102.06","102.06","37.394285714285715","37.394285714285715","37.394285714285715"
"6285.267225709","101.16000000000001","101.16000000000001","101.16000000000001","37.252857142857145","37.252857142857145","37.252857142857145"
"6295.272194858","108.89571428571429","108.89571428571429","108.89571428571429","37.394285714285715","37.394285714285715","37.394285714285715"
"6305.268300583","73.64714285714285","73.64714285714285","73.64714285714285","37.41428571428572","37.41428571428572","37.41428571428572"
"6315.268093415","79.29428571428572","79.29428571428572","79.29428571428572","37.394285714285715","37.394285714285715","37.394285714285715"
"6325.270108898","84.61","84.61","84.61","37.394285714285715","37.394285714285715","37.394285714285715"
"6335.265033828","98.57428571428571","98.57428571428571","98.57428571428571","37.394285714285715","37.394285714285715","37.394285714285715"
"6345.268498901","109.73142857142857","109.73142857142857","109.73142857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6355.266392848","97.1","97.1","97.1","37.394285714285715","37.394285714285715","37.394285714285715"
"6365.268633069","103.39","103.39","103.39","37.394285714285715","37.394285714285715","37.394285714285715"
"6375.267425707","95.9842857142857","95.9842857142857","95.9842857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6385.271801035","93.53","93.53","93.53","37.394285714285715","37.394285714285715","37.394285714285715"
"6395.271626093","97.31857142857143","97.31857142857143","97.31857142857143","37.394285714285715","37.394285714285715","37.394285714285715"
"6405.265698111","95.9842857142857","95.9842857142857","95.9842857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6415.27540635","90.6542857142857","90.6542857142857","90.6542857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6425.269061306","110.42714285714285","110.42714285714285","110.42714285714285","37.394285714285715","37.394285714285715","37.394285714285715"
"6435.267782121","98.1557142857143","98.1557142857143","98.1557142857143","37.394285714285715","37.394285714285715","37.394285714285715"
"6445.270612672","97.24","97.24","97.24","37.394285714285715","37.394285714285715","37.394285714285715"
"6455.267347696","89.95571428571428","89.95571428571428","89.95571428571428","37.394285714285715","37.394285714285715","37.394285714285715"
"6465.275207677","91.43571428571427","91.43571428571427","91.43571428571427","37.394285714285715","37.394285714285715","37.394285714285715"
"6475.274585848","99.27142857142857","99.27142857142857","99.27142857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6485.278296682","96.12285714285714","96.12285714285714","96.12285714285714","37.394285714285715","37.394285714285715","37.394285714285715"
"6495.269740958","98.4342857142857","98.4342857142857","98.4342857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6505.276111694","93.75142857142858","93.75142857142858","93.75142857142858","37.394285714285715","37.394285714285715","37.394285714285715"
"6515.268265732","96.54142857142857","96.54142857142857","96.54142857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6525.274278702","97.93714285714286","97.93714285714286","97.93714285714286","37.394285714285715","37.394285714285715","37.394285714285715"
"6535.270680161","91.99428571428572","91.99428571428572","91.99428571428572","37.394285714285715","37.394285714285715","37.394285714285715"
"6545.273087391","97.24","97.24","97.24","37.394285714285715","37.394285714285715","37.394285714285715"
"6555.277248723","91.21285714285715","91.21285714285715","91.21285714285715","37.394285714285715","37.394285714285715","37.394285714285715"
"6565.26728664","93.80857142857141","93.80857142857141","93.80857142857141","37.394285714285715","37.394285714285715","37.394285714285715"
"6575.268910592","96.54142857142857","96.54142857142857","96.54142857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6585.27318068","89.9","89.9","89.9","37.394285714285715","37.394285714285715","37.394285714285715"
"6595.266668499","51.69571428571428","51.69571428571428","51.69571428571428","37.37428571428572","37.37428571428572","37.37428571428572"
"6605.268957463","99.82857142857142","99.82857142857142","99.82857142857142","37.535714285714285","37.535714285714285","37.535714285714285"
"6615.266056867","97.93714285714286","97.93714285714286","97.93714285714286","37.394285714285715","37.394285714285715","37.394285714285715"
"6625.266957279","106.25","106.25","106.25","37.394285714285715","37.394285714285715","37.394285714285715"
"6635.265473202","90.73714285714286","90.73714285714286","90.73714285714286","37.394285714285715","37.394285714285715","37.394285714285715"
"6645.275069982","91.15714285714286","91.15714285714286","91.15714285714286","37.394285714285715","37.394285714285715","37.394285714285715"
"6655.266185363","73.64714285714285","73.64714285714285","73.64714285714285","37.394285714285715","37.394285714285715","37.394285714285715"
"6665.272476164","93.39","93.39","93.39","37.535714285714285","37.535714285714285","37.535714285714285"
"6675.27379124","93.61142857142858","93.61142857142858","93.61142857142858","37.394285714285715","37.394285714285715","37.394285714285715"
"6685.265847748","98.63428571428571","98.63428571428571","98.63428571428571","37.394285714285715","37.394285714285715","37.394285714285715"
"6695.267210123","93.11142857142856","93.11142857142856","93.11142857142856","37.394285714285715","37.394285714285715","37.394285714285715"
"6705.266051453","100.10714285714286","100.10714285714286","100.10714285714286","37.394285714285715","37.394285714285715","37.394285714285715"
"6715.266638701","92.83142857142857","92.83142857142857","92.83142857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6725.26536817","95.42571428571429","95.42571428571429","95.42571428571429","37.394285714285715","37.394285714285715","37.394285714285715"
"6735.266781159","78.4542857142857","78.4542857142857","78.4542857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6745.265794792","89.76","89.76","89.76","37.394285714285715","37.394285714285715","37.394285714285715"
"6755.265247524","97.79714285714286","97.79714285714286","97.79714285714286","37.394285714285715","37.394285714285715","37.394285714285715"
"6765.27254652","96.82142857142858","96.82142857142858","96.82142857142858","37.394285714285715","37.394285714285715","37.394285714285715"
"6775.274140466","94.17","94.17","94.17","37.394285714285715","37.394285714285715","37.394285714285715"
"6785.276503779","95.7042857142857","95.7042857142857","95.7042857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6795.267739525","95.5657142857143","95.5657142857143","95.5657142857143","37.394285714285715","37.394285714285715","37.394285714285715"
"6805.268997297","101.08285714285714","101.08285714285714","101.08285714285714","37.394285714285715","37.394285714285715","37.394285714285715"
"6815.266827316","99.27142857142857","99.27142857142857","99.27142857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"6825.27073043","95.14714285714285","95.14714285714285","95.14714285714285","37.394285714285715","37.394285714285715","37.394285714285715"
"6835.266803449","102.13571428571429","102.13571428571429","102.13571428571429","37.394285714285715","37.394285714285715","37.394285714285715"
"6845.26717991","97.73714285714286","97.73714285714286","97.73714285714286","37.394285714285715","37.394285714285715","37.394285714285715"
"6855.265820758","93.25000000000001","93.25000000000001","93.25000000000001","37.394285714285715","37.394285714285715","37.394285714285715"
"6865.26973258","98.07714285714285","98.07714285714285","98.07714285714285","37.394285714285715","37.394285714285715","37.394285714285715"
"6875.271815064","96.74142857142857","96.74142857142857","96.74142857142857","37.41428571428572","37.41428571428572","37.41428571428572"
"6885.270234538","95.6242857142857","95.6242857142857","95.6242857142857","37.41428571428572","37.41428571428572","37.41428571428572"
"6895.271394991","95.6242857142857","95.6242857142857","95.6242857142857","37.43571428571428","37.43571428571428","37.43571428571428"
"6905.276211751","98.55571428571429","98.55571428571429","98.55571428571429","37.43571428571428","37.43571428571428","37.43571428571428"
"6915.271879911","101.1457142857143","101.1457142857143","101.1457142857143","37.41428571428572","37.41428571428572","37.41428571428572"
"6925.265851547","92.88857142857142","92.88857142857142","92.88857142857142","37.43571428571428","37.43571428571428","37.43571428571428"
"6935.270209841","94.84428571428573","94.84428571428573","94.84428571428573","37.41428571428572","37.41428571428572","37.41428571428572"
"6945.266836505","96.46142857142857","96.46142857142857","96.46142857142857","37.41428571428572","37.41428571428572","37.41428571428572"
"6955.281024488","94.42571428571428","94.42571428571428","94.42571428571428","37.41428571428572","37.41428571428572","37.41428571428572"
"6965.267114641","97.1","97.1","97.1","37.41428571428572","37.41428571428572","37.41428571428572"
"6975.269447562","97.16","97.16","97.16","37.41428571428572","37.41428571428572","37.41428571428572"
"6985.266076322","96.46142857142857","96.46142857142857","96.46142857142857","37.41428571428572","37.41428571428572","37.41428571428572"
"6995.268032843","100.58857142857143","100.58857142857143","100.58857142857143","37.41428571428572","37.41428571428572","37.41428571428572"
"7005.269211666","98.4157142857143","98.4157142857143","98.4157142857143","37.41428571428572","37.41428571428572","37.41428571428572"
"7015.275973268","91.40857142857143","91.40857142857143","91.40857142857143","37.41428571428572","37.41428571428572","37.41428571428572"
"7025.266663436","97.99714285714286","97.99714285714286","97.99714285714286","37.41428571428572","37.41428571428572","37.41428571428572"
"7035.275966887","119.7457142857143","119.7457142857143","119.7457142857143","37.41428571428572","37.41428571428572","37.41428571428572"
"7045.266856179","97.02000000000001","97.02000000000001","97.02000000000001","37.41428571428572","37.41428571428572","37.41428571428572"
"7055.273738355","71.49285714285715","71.49285714285715","71.49285714285715","37.41428571428572","37.41428571428572","37.41428571428572"
"7065.27536408","88.61285714285715","88.61285714285715","88.61285714285715","37.41428571428572","37.41428571428572","37.41428571428572"
"7075.270250738","94.22857142857141","94.22857142857141","94.22857142857141","37.41428571428572","37.41428571428572","37.41428571428572"
"7085.268842805","95.76428571428572","95.76428571428572","95.76428571428572","37.41428571428572","37.41428571428572","37.41428571428572"
"7095.27530527","96.80000000000001","96.80000000000001","96.80000000000001","37.41428571428572","37.41428571428572","37.41428571428572"
"7105.26739402","94.28571428571428","94.28571428571428","94.28571428571428","37.41428571428572","37.41428571428572","37.41428571428572"
"7115.269227128","94.08857142857143","94.08857142857143","94.08857142857143","37.41428571428572","37.41428571428572","37.41428571428572"
"7125.268434927","85.86857142857143","85.86857142857143","85.86857142857143","37.41428571428572","37.41428571428572","37.41428571428572"
"7135.267049822","102.75714285714285","102.75714285714285","102.75714285714285","37.41428571428572","37.41428571428572","37.41428571428572"
"7145.268309409","98.49571428571429","98.49571428571429","98.49571428571429","37.41428571428572","37.41428571428572","37.41428571428572"
"7155.271621196","96.46142857142857","96.46142857142857","96.46142857142857","37.27428571428571","37.27428571428571","37.27428571428571"
"7165.276411092","98.49571428571429","98.49571428571429","98.49571428571429","37.27428571428571","37.27428571428571","37.27428571428571"
"7175.27169243","69.95","69.95","69.95","37.27428571428571","37.27428571428571","37.27428571428571"
"7185.269609123","97.02000000000001","97.02000000000001","97.02000000000001","37.41428571428572","37.41428571428572","37.41428571428572"
"7195.267688967","103.31428571428572","103.31428571428572","103.31428571428572","37.41428571428572","37.41428571428572","37.41428571428572"
"7205.273443367","105.2657142857143","105.2657142857143","105.2657142857143","37.41428571428572","37.41428571428572","37.41428571428572"
"7215.268201523","96.04285714285716","96.04285714285716","96.04285714285716","37.27428571428571","37.27428571428571","37.27428571428571"
"7225.274729161","100.72714285714287","100.72714285714287","100.72714285714287","37.27428571428571","37.27428571428571","37.27428571428571"
"7235.267122906","95.4842857142857","95.4842857142857","95.4842857142857","37.27428571428571","37.27428571428571","37.27428571428571"
"7245.268250767","87.63428571428572","87.63428571428572","87.63428571428572","37.41428571428572","37.41428571428572","37.41428571428572"
"7255.266945083","72.15","72.15","72.15","37.27428571428571","37.27428571428571","37.27428571428571"
"7265.268025972","97.3","97.3","97.3","37.41428571428572","37.41428571428572","37.41428571428572"
"7275.266990506","99.19285714285715","99.19285714285715","99.19285714285715","37.41428571428572","37.41428571428572","37.41428571428572"
"7285.268288821","93.44714285714285","93.44714285714285","93.44714285714285","37.27428571428571","37.27428571428571","37.27428571428571"
"7295.271218815","84.52142857142857","84.52142857142857","84.52142857142857","37.27428571428571","37.27428571428571","37.27428571428571"
"7305.267316563","97.85714285714285","97.85714285714285","97.85714285714285","37.27428571428571","37.27428571428571","37.27428571428571"
"7315.275952994","88.75142857142858","88.75142857142858","88.75142857142858","37.41428571428572","37.41428571428572","37.41428571428572"
"7325.276754874","90.93285714285713","90.93285714285713","90.93285714285713","37.41428571428572","37.41428571428572","37.41428571428572"
"7335.26584027","95.2057142857143","95.2057142857143","95.2057142857143","37.41428571428572","37.41428571428572","37.41428571428572"
"7345.26973949","96.04285714285716","96.04285714285716","96.04285714285716","37.27428571428571","37.27428571428571","37.27428571428571"
"7355.267208853","97.71857142857144","97.71857142857144","97.71857142857144","37.27428571428571","37.27428571428571","37.27428571428571"
"7365.272405433","98.91428571428571","98.91428571428571","98.91428571428571","37.27428571428571","37.27428571428571","37.27428571428571"
"7375.267501486","95.6242857142857","95.6242857142857","95.6242857142857","37.27428571428571","37.27428571428571","37.27428571428571"
"7385.267184918","99.75142857142856","99.75142857142856","99.75142857142856","37.27428571428571","37.27428571428571","37.27428571428571"
"7395.268658993","97.93714285714286","97.93714285714286","97.93714285714286","37.27428571428571","37.27428571428571","37.27428571428571"
"7405.268187202","94.64714285714285","94.64714285714285","94.64714285714285","37.41428571428572","37.41428571428572","37.41428571428572"
"7415.271778622","94.14571428571429","94.14571428571429","94.14571428571429","37.27428571428571","37.27428571428571","37.27428571428571"
"7425.269521687","95.4842857142857","95.4842857142857","95.4842857142857","37.27428571428571","37.27428571428571","37.27428571428571"
"7435.267732106","94.64714285714285","94.64714285714285","94.64714285714285","37.27428571428571","37.27428571428571","37.27428571428571"
"7445.269841448","94.08857142857143","94.08857142857143","94.08857142857143","37.27428571428571","37.27428571428571","37.27428571428571"
"7455.268043542","96.74142857142857","96.74142857142857","96.74142857142857","37.41428571428572","37.41428571428572","37.41428571428572"
"7465.267290735","100.17","100.17","100.17","37.27428571428571","37.27428571428571","37.27428571428571"
"7475.265605866","97.16","97.16","97.16","37.27428571428571","37.27428571428571","37.27428571428571"
"7485.275522122","94.92571428571428","94.92571428571428","94.92571428571428","37.27428571428571","37.27428571428571","37.27428571428571"
"7495.267926875","111.40142857142857","111.40142857142857","111.40142857142857","37.27428571428571","37.27428571428571","37.27428571428571"
"7505.268156785","90.79285714285714","90.79285714285714","90.79285714285714","37.27428571428571","37.27428571428571","37.27428571428571"
"7515.267006019","92.74857142857144","92.74857142857144","92.74857142857144","37.27428571428571","37.27428571428571","37.27428571428571"
"7525.265817928","93.30857142857143","93.30857142857143","93.30857142857143","37.27428571428571","37.27428571428571","37.27428571428571"
"7535.269340155","103.31428571428572","103.31428571428572","103.31428571428572","37.27428571428571","37.27428571428571","37.27428571428571"
"7545.267848139","97.99714285714286","97.99714285714286","97.99714285714286","37.27428571428571","37.27428571428571","37.27428571428571"
"7555.26651911","104.28999999999999","104.28999999999999","104.28999999999999","37.27428571428571","37.27428571428571","37.27428571428571"
"7565.266729548","98.49571428571429","98.49571428571429","98.49571428571429","37.27428571428571","37.27428571428571","37.27428571428571"
"7575.268433576","103.51714285714286","103.51714285714286","103.51714285714286","37.27428571428571","37.27428571428571","37.27428571428571"
"7585.268014819","95.90285714285714","95.90285714285714","95.90285714285714","37.27428571428571","37.27428571428571","37.27428571428571"
"7595.266647835","103.03571428571428","103.03571428571428","103.03571428571428","37.27428571428571","37.27428571428571","37.27428571428571"
"7605.269019198","87.68714285714285","87.68714285714285","87.68714285714285","37.41428571428572","37.41428571428572","37.41428571428572"
"7615.275087414","92.05","92.05","92.05","37.27428571428571","37.27428571428571","37.27428571428571"
"7625.269495016","95.8442857142857","95.8442857142857","95.8442857142857","37.252857142857145","37.252857142857145","37.252857142857145"
"7635.266044262","97.79714285714286","97.79714285714286","97.79714285714286","37.27428571428571","37.27428571428571","37.27428571428571"
"7645.265143907","96.82142857142858","96.82142857142858","96.82142857142858","37.252857142857145","37.252857142857145","37.252857142857145"
"7655.277921309","91.65857142857143","91.65857142857143","91.65857142857143","37.27428571428571","37.27428571428571","37.27428571428571"
"7665.266522874","98.63428571428571","98.63428571428571","98.63428571428571","37.252857142857145","37.252857142857145","37.252857142857145"
"7675.267885473","102.19857142857143","102.19857142857143","102.19857142857143","37.394285714285715","37.394285714285715","37.394285714285715"
"7685.275161061","71.30857142857143","71.30857142857143","71.30857142857143","37.252857142857145","37.252857142857145","37.252857142857145"
"7695.271766802","95.4842857142857","95.4842857142857","95.4842857142857","37.27428571428571","37.27428571428571","37.27428571428571"
"7705.266417373","93.53","93.53","93.53","37.27428571428571","37.27428571428571","37.27428571428571"
"7715.275600026","111.19285714285714","111.19285714285714","111.19285714285714","37.252857142857145","37.252857142857145","37.252857142857145"
"7725.267828934","69.24857142857142","69.24857142857142","69.24857142857142","37.252857142857145","37.252857142857145","37.252857142857145"
"7735.266397064","94.58857142857143","94.58857142857143","94.58857142857143","37.252857142857145","37.252857142857145","37.252857142857145"
"7745.266627238","97.93714285714286","97.93714285714286","97.93714285714286","37.252857142857145","37.252857142857145","37.252857142857145"
"7755.267746496","97.1","97.1","97.1","37.27428571428571","37.27428571428571","37.27428571428571"
"7765.268902114","97.37857142857143","97.37857142857143","97.37857142857143","37.252857142857145","37.252857142857145","37.252857142857145"
"7775.275217284","97.65857142857143","97.65857142857143","97.65857142857143","37.252857142857145","37.252857142857145","37.252857142857145"
"7785.266388161","102.47714285714284","102.47714285714284","102.47714285714284","37.252857142857145","37.252857142857145","37.252857142857145"
"7795.275377311","88.27857142857142","88.27857142857142","88.27857142857142","37.27428571428571","37.27428571428571","37.27428571428571"
"7805.268452872","81.58142857142857","81.58142857142857","81.58142857142857","37.27428571428571","37.27428571428571","37.27428571428571"
"7815.267062358","77.85","77.85","77.85","37.27428571428571","37.27428571428571","37.27428571428571"
"7825.266807005","97.51857142857143","97.51857142857143","97.51857142857143","37.27428571428571","37.27428571428571","37.27428571428571"
"7835.265294444","99.19285714285715","99.19285714285715","99.19285714285715","37.27428571428571","37.27428571428571","37.27428571428571"
"7845.267664299","93.02857142857144","93.02857142857144","93.02857142857144","37.27428571428571","37.27428571428571","37.27428571428571"
"7855.272770023","96.26285714285714","96.26285714285714","96.26285714285714","37.27428571428571","37.27428571428571","37.27428571428571"
"7865.269935167","97.37857142857143","97.37857142857143","97.37857142857143","37.27428571428571","37.27428571428571","37.27428571428571"
"7875.266498156","99.05285714285714","99.05285714285714","99.05285714285714","37.27428571428571","37.27428571428571","37.27428571428571"
"7885.265273881","98.13714285714286","98.13714285714286","98.13714285714286","37.27428571428571","37.27428571428571","37.27428571428571"
"7895.27022877","98.49571428571429","98.49571428571429","98.49571428571429","37.27428571428571","37.27428571428571","37.27428571428571"
"7905.266345841","92.88857142857142","92.88857142857142","92.88857142857142","37.27428571428571","37.27428571428571","37.27428571428571"
"7915.276220111","94.22857142857141","94.22857142857141","94.22857142857141","37.27428571428571","37.27428571428571","37.27428571428571"
"7925.272496546","97.85714285714285","97.85714285714285","97.85714285714285","37.41428571428572","37.41428571428572","37.41428571428572"
"7935.26792506","90.84857142857143","90.84857142857143","90.84857142857143","37.27428571428571","37.27428571428571","37.27428571428571"
"7945.272976741","95.6242857142857","95.6242857142857","95.6242857142857","37.27428571428571","37.27428571428571","37.27428571428571"
"7955.265820771","99.19285714285715","99.19285714285715","99.19285714285715","37.29428571428572","37.29428571428572","37.29428571428572"
"7965.268185421","89.17142857142858","89.17142857142858","89.17142857142858","37.27428571428571","37.27428571428571","37.27428571428571"
"7975.26763435","95.2057142857143","95.2057142857143","95.2057142857143","37.27428571428571","37.27428571428571","37.27428571428571"
"7985.267074625","96.68142857142858","96.68142857142858","96.68142857142858","37.27428571428571","37.27428571428571","37.27428571428571"
"7995.277509251","92.88857142857142","92.88857142857142","92.88857142857142","37.27428571428571","37.27428571428571","37.27428571428571"
"8005.266427183","96.38142857142857","96.38142857142857","96.38142857142857","37.27428571428571","37.27428571428571","37.27428571428571"
"8015.269814234","97.43857142857142","97.43857142857142","97.43857142857142","37.29428571428572","37.29428571428572","37.29428571428572"
"8025.27158616","94.64714285714285","94.64714285714285","94.64714285714285","37.27428571428571","37.27428571428571","37.27428571428571"
"8035.275325862","97.99714285714286","97.99714285714286","97.99714285714286","37.13285714285714","37.13285714285714","37.13285714285714"
"8045.268843485","96.80000000000001","96.80000000000001","96.80000000000001","37.27428571428571","37.27428571428571","37.27428571428571"
"8055.266481915","86.9342857142857","86.9342857142857","86.9342857142857","37.27428571428571","37.27428571428571","37.27428571428571"
"8065.267674196","111.82000000000001","111.82000000000001","111.82000000000001","37.252857142857145","37.252857142857145","37.252857142857145"
"8075.268127008","94.92571428571428","94.92571428571428","94.92571428571428","37.27428571428571","37.27428571428571","37.27428571428571"
"8085.266431397","98.2157142857143","98.2157142857143","98.2157142857143","37.252857142857145","37.252857142857145","37.252857142857145"
"8095.27480162","97.24","97.24","97.24","37.252857142857145","37.252857142857145","37.252857142857145"
"8105.273339241","74.20714285714286","74.20714285714286","74.20714285714286","37.27428571428571","37.27428571428571","37.27428571428571"
"8115.269563651","95.34428571428572","95.34428571428572","95.34428571428572","37.252857142857145","37.252857142857145","37.252857142857145"
"8125.267104395","97.51857142857143","97.51857142857143","97.51857142857143","37.252857142857145","37.252857142857145","37.252857142857145"
"8135.2686717","96.82142857142858","96.82142857142858","96.82142857142858","37.394285714285715","37.394285714285715","37.394285714285715"
"8145.269789294","97.93714285714286","97.93714285714286","97.93714285714286","37.252857142857145","37.252857142857145","37.252857142857145"
"8155.266340802","82.23142857142857","82.23142857142857","82.23142857142857","37.27428571428571","37.27428571428571","37.27428571428571"
"8165.267592278","94.50714285714285","94.50714285714285","94.50714285714285","37.252857142857145","37.252857142857145","37.252857142857145"
"8175.271068852","102.54142857142855","102.54142857142855","102.54142857142855","37.27428571428571","37.27428571428571","37.27428571428571"
"8185.276717066","96.12285714285714","96.12285714285714","96.12285714285714","37.394285714285715","37.394285714285715","37.394285714285715"
"8195.268802094","98.07714285714285","98.07714285714285","98.07714285714285","37.394285714285715","37.394285714285715","37.394285714285715"
"8205.267729504","107.98714285714286","107.98714285714286","107.98714285714286","37.41428571428572","37.41428571428572","37.41428571428572"
"8215.268193634","95.9842857142857","95.9842857142857","95.9842857142857","37.252857142857145","37.252857142857145","37.252857142857145"
"8225.270518576","94.17","94.17","94.17","37.394285714285715","37.394285714285715","37.394285714285715"
"8235.267365274","105.55285714285714","105.55285714285714","105.55285714285714","37.252857142857145","37.252857142857145","37.252857142857145"
"8245.274156326","100.10714285714286","100.10714285714286","100.10714285714286","37.252857142857145","37.252857142857145","37.252857142857145"
"8255.273009137","97.87714285714286","97.87714285714286","97.87714285714286","37.394285714285715","37.394285714285715","37.394285714285715"
"8265.274999011","99.41000000000001","99.41000000000001","99.41000000000001","37.394285714285715","37.394285714285715","37.394285714285715"
"8275.265605066","94.30999999999999","94.30999999999999","94.30999999999999","37.394285714285715","37.394285714285715","37.394285714285715"
"8285.268252333","92.91428571428573","92.91428571428573","92.91428571428573","37.394285714285715","37.394285714285715","37.394285714285715"
"8295.269829436","87.86","87.86","87.86","37.252857142857145","37.252857142857145","37.252857142857145"
"8305.266998827","104.57857142857144","104.57857142857144","104.57857142857144","37.252857142857145","37.252857142857145","37.252857142857145"
"8315.265139827","95.00714285714284","95.00714285714284","95.00714285714284","37.394285714285715","37.394285714285715","37.394285714285715"
"8325.269405514","92.49571428571429","92.49571428571429","92.49571428571429","37.394285714285715","37.394285714285715","37.394285714285715"
"8335.274539372","95.7042857142857","95.7042857142857","95.7042857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"8345.265611752","102.69285714285714","102.69285714285714","102.69285714285714","37.394285714285715","37.394285714285715","37.394285714285715"
"8355.267793384","89.11714285714285","89.11714285714285","89.11714285714285","37.394285714285715","37.394285714285715","37.394285714285715"
"8365.268409953","91.71428571428571","91.71428571428571","91.71428571428571","37.252857142857145","37.252857142857145","37.252857142857145"
"8375.276332272","100.52571428571429","100.52571428571429","100.52571428571429","37.394285714285715","37.394285714285715","37.394285714285715"
"8385.266576488","95.50571428571428","95.50571428571428","95.50571428571428","37.394285714285715","37.394285714285715","37.394285714285715"
"8395.266200728","122.23428571428569","122.23428571428569","122.23428571428569","37.394285714285715","37.394285714285715","37.394285714285715"
"8405.268607634","95.8442857142857","95.8442857142857","95.8442857142857","37.394285714285715","37.394285714285715","37.394285714285715"
"8415.276418391","72.28999999999999","72.28999999999999","72.28999999999999","37.394285714285715","37.394285714285715","37.394285714285715"
"8425.265950247","97.31857142857143","97.31857142857143","97.31857142857143","37.394285714285715","37.394285714285715","37.394285714285715"
"8435.272815348","99.55000000000001","99.55000000000001","99.55000000000001","37.394285714285715","37.394285714285715","37.394285714285715"
"8445.270626781","100.18428571428572","100.18428571428572","100.18428571428572","37.394285714285715","37.394285714285715","37.394285714285715"
"8455.267598784","97.59714285714284","97.59714285714284","97.59714285714284","37.394285714285715","37.394285714285715","37.394285714285715"
